,address1,address2,city,country,email,fax,latitude,longitude,name,phone,shelter_id,state,zip_code
4809,,,Wyoming,US,cares@iaxs.net,,45.3335,-92.9958,"C.A.R.E.S. (Companion Animal Rehabilitation, Education & Sanctuary)",,MN147,MN,55092.0
4810,PO Box 11327,,Minneapolis,US,cromeg@bethel.edu,,45.0007,-93.2987,Gentle Touch Animal Sanctuary,763-568-8311  ,MN87,MN,55411.0
4811,PO Box #68005,1600 18th Ave NE,Minneapolis,US,mnbassetrescue@gmail.com,,45.0187,-93.239,Minnesota Basset Rescue,(612) 568-8350,MN444,MN,55418.0
4812,PO Box 18312,,Minneapolis,US,info@gpa-mn.org,,45.0187,-93.239,Greyhound Pets of America Minnesota,763.785.4000  ,MN01,MN,55418.0
4813,845 Meadow Lane N,,Golden Valley,US,info@animalhumanesociety.org,,45.014,-93.3402,Animal Humane Society - Golden Valley,7634892201,MN423,MN,55422.0
4814,,,Golden Valley,US,info@arottalove.org,,45.014,-93.3402,A Rotta Love Plus - Rottweiler & Pit Bull Rescue,,MN114,MN,55422.0
4815,P.O. Box 21586,,Minneapolis,US,suzie_kins@hotmail.com,,45.0512,-93.2459,Suzie's Cat Refuge,(612) 859-6628,MN434,MN,55421.0
4816,PO Box 29461,,Brooklyn Center,US,info@NDLBrescue.org,,45.0641,-93.3389,No Dog Left Behind Rescue,612.354.6352  ,MN330,MN,55429.0
4817,,,Fridley,US,info@fureverhomerescue.com,,45.0962,-93.2525,Fur-Ever Home Rescue,6517074701,MN409,MN,55432.0
4818,PO Box 490201,,Blaine,US,info@rpaw.org,,45.1791,-93.205,Rescued Pets Are Wonderful,763-757-8204   ,MN163,MN,55449.0
4819,,,Blaine,US,Tuffstartrescue@gmail.com,,45.1664,-93.2498,Tuff Start Rescue,763-308-4996,MN416,MN,55434.0
4820,350 Main Street,,New Market,US,windmillanimalrescue@yahoo.com,,44.5724,-93.35,Windmill Animal Rescue,,MN220,MN,55054.0
4821,,,Oakdale,US,puppytailsrescue@hotmail.com,,44.9899,-92.9698,Puppy Tails Rescue,,MN305,MN,55128.0
4822,,,Caledonia,US,heartrescue2016@gmail.com,,43.6222,-91.4994,H.E.A.R.T-Helping Every Animal Rescue Team,5632020141,MN339,MN,55921.0
4823,PO Box 28245,,St. Paul,US,info@twincitiespetrescue.org,,44.9899,-92.9698,Twin Cities Pet Rescue,,MN283,MN,55128.0
4824,PO BOX 2,,Waseca,US,WCAHSadoptions@gmail.com,,44.084,-93.5062,Waseca County Animal Humane Society,507-201-7287,MN184,MN,56093.0
4825,,,Kasota,US,kittencaregroupmn@gmail.com,,44.2877,-93.9609,Kitten Care Group MN,,MN443,MN,56050.0
4826,1301 South Valley Street,,New Ulm,US,bchsnu@hotmail.com,,44.3057,-94.4676,Brown County Humane Society,(507) 359-2312,MN76,MN,56073.0
4827,PO Box 5402,,Mankato,US,mendingspirits@gmail.com,,44.1556,-93.9942,Mending Spirits Animal Rescue,,MN379,MN,56001.0
4828,1250 North River Drive,,Mankato,US,rrps@hickorytech.net,,44.1556,-93.9942,Blue Earth Nicollet County Humane Society,507-625-6373,MN133,MN,56001.0
4829,,,Tracy,US,tracyareaanimalrescue@yahoo.com,,44.2366,-95.6206,Tracy Area Animal Rescue,507-829-1379,MN272,MN,56175.0
4830,523 S. Chestnut St.,,La Crescent,US,info@lacrescentanimalrescue.com,,43.8271,-91.3049,La Crescent Animal Rescue,507-895-2066,MN201,MN,55947.0
4831,,,Rochester,US,info@smalldogsminnesota.org,,44.0434,-92.4839,Small Dog Rescue of MN,,MN99,MN,55901.0
4832,P. O. Box 7478,,Rochester,US,michele@campcompanion.org,,44.0217,-92.4697,Camp Companion,(507) 951-7801,MN245,MN,55903.0
4833,101 22nd Street SE,,Austin,US,chrissharp@charter.net,,43.7239,-92.9894,Mower County Humane Society,507-437-9262,MN78,MN,55912.0
4834,Box 346,1309 Weston Ave North,Saint James,US,petcompany@hotmail.com,,43.9816,-94.6276,Watonwan County Humane Society,,MN56,MN,56081.0
4835,P.O. Box 423,101 James Avenue,Albert Lea,US,hs_of_fc@hotmail.com,,43.6482,-93.3682,Humane Society of Freeborn County,(507)377-8501,MN47,MN,56007.0
4836,,,Winnebago,US,suemensing58@hotmail.com,,43.769,-94.1689,K9 Rescue of Faribault County,507-520-4388  ,MN338,MN,56098.0
4837,P.O. Box 231,,Blue Earth,US,ddundas@bevcomm.net,,43.6379,-94.101,Faribault County Humane Society,(507) 893-3034,MN262,MN,56013.0
4838,522 E. Margaret Street,,Fairmont,US,pawprints01@hotmail.com,,43.5731,-94.3734,Martin County Humane Society,(507) 238-1885,MN103,MN,56031.0
4839,,,Jackson,US,pawsofjackson@gmail.com,,43.6204,-94.9926,PAWS (Precious Animals Worth Saving,(507) 841-1834,MN321,MN,56143.0
4840,,,Slayton,US,ccstech2@mchsi.com,,43.9915,-95.7444,Margo's Menagerie,(507) 836-6897  ,MN396,MN,56172.0
4841,,,Luverne,US,katannchow@mchsi.com,,43.6565,-96.2094,Katann Chow Rescue of Southwestern Minnesota,507-283-4576(please use email)  ,MN166,MN,56156.0
4842,,,Oakdale,US,petfinderinquiries@cocosheartdogrescue.org,,44.9899,-92.9698,Coco's Heart Dog Rescue,,MN302,MN,55128.0
4843,109 W. Grace St.,,Saint Peter,US,alainabear919@yahoo.com,,44.3246,-93.9568,Kind Veterinary Clinic,507-931-4700 ,MN159,MN,56082.0
4844,201 Sherwood Drive,,Redwood Falls,US,adoptashelteranimaltoday@gmail.com,,44.5375,-95.114,Duke Memorial~Redwood Area Animal Shelter,507-644-DUKE (3853)   ,MN171,MN,56283.0
4845,,,Windom,US,cottonwoodanimalrescue@gmail.com,,43.8695,-95.1262,Cottonwood County Animal Rescue,"507-831-4110, 507-831-2249, 507-822-236-1568",MN384,MN,56101.0
4846,9785 Hudson Road,,Woodbury,US,info@animalhumanesociety.org,,44.9196,-92.9578,Animal Humane Society - Woodbury,6517306008,MN427,MN,55125.0
4847,,,Cottage Grove,US,schnauzerrescueofmn@gmail.com,,44.8359,-92.9407,Schnauzer Rescue of Minnesota,,MN390,MN,55016.0
4848,,,Faribault,US,rescue55021@gmail.com,,44.2876,-93.2755,Rescue 55021,(507) 838-1661,MN430,MN,55021.0
4849,,,Nerstrand,US,petprojectsrescue@hotmail.com,,44.3384,-93.0641,Pet Projects,952-200-2884 ,MN267,MN,55053.0
4850,PO BOX 215,,Lake City,US,hiawathaanimal@hotmail.com,,44.446,-92.2652,Hiawatha Animal Humane Society,651-448-0396,MN225,MN,55041.0
4851,,,Cannon Falls,US,pacvrescue@gmail.com,,44.504,-92.9047,Pet Adoption of Cannon Valley,1-888-734-4414,MN84,MN,55009.0
4852,PO Box 220,,Owatonna,US,steelecountyhumanesociety@gmail.com,,44.0664,-93.1461,Steele County Humane Society,507-451-4512,MN24,MN,55060.0
4853,PO Box 25773,Statewide,Woodbury,US,info@minnesotaboxerrescue.onmicrosoft.com,,44.9196,-92.9578,Minnesota Boxer Rescue,(763) 647-3037,MN195,MN,55125.0
4854,680 Professional Dr.,,Northfield,US,info@prairiesedgehs.org,,44.4498,-93.1591,Prairie's Edge Humane Society,(507)664-1035 ,MN112,MN,55057.0
4855,,,Faribault,US,marytibo10@gmail.com,,44.2876,-93.2755,PurrsnicKitty Cat Rescue,,MN310,MN,55021.0
4856,"475 North Cleveland Avenue, Suite 100B",,Saint Paul,US,info@mnhumane.org,,44.9196,-92.9578,Minnesota Humane Society,(651) 665-9311 ,MN200,MN,55125.0
4857,,,Saint Louis,US,SavingGRACESTL@gmail.com,,38.468,-90.3211,Saving G.R.A.C.E.,314-435-3128,MO691,MO,63129.0
4858,,,St. Louis,US,weimmom14@yahoo.com,,38.468,-90.3211,Wonder Weims Rescue,,MO486,MO,63129.0
4859,P.O. Box 501321,,Saint Louis,US,info@actnowrescue.net,,38.4585,-90.3234,Act Now Rescue,(314) 605-1497  ,MO654,MO,63151.0
4860,,,Herculaneum,US,adopt@glrescue.com,,38.2669,-90.3991,The Goode Life Rescue,(314) 226-3814,MO688,MO,63048.0
4861,101 First Street,,Crystal City,US,,,38.2239,-90.3824,City of Crystal City Animal Control,636-931-2905,MO492,MO,63019.0
4862,Farmington Missouri,,Farmington,US,jess@wolfstoneranch.org,,37.7905,-90.4363,WolfStone Ranch,(573) 756-1367,MO648,MO,63640.0
4863,709 W 4th St,,Stover,US,stoveranimalrescue@gmail.com,,38.4421,-92.99,Stover Animal Rescue,(573) 377-4355,MO692,MO,65078.0
4864,,,Laurie,US,sbrooks@ozarkskatandk9.com,,38.2067,-92.8372,Ozarks Kat and K9 Shelter,(573) 374-2629,MO141,MO,65038.0
4865,2901 Highway 67 South,P.O. Box 45,Farmington,US,help@farmingtonpet.org,,37.7905,-90.4363,Farmington Pet Adoption Center,573-756-8658  ,MO455,MO,63640.0
4866,P. O. Box 1791,,Maryland Heights,US,sheltierescue@sheltie4me.com,,38.7216,-90.4477,Second Chance Sheltie Rescue,888 873 5443  ,MO30,MO,63043.0
4867,1 Checkerboard Sq,,St. Louis,US,brent.petfinder@gmail.com,,38.6272,-90.1978,Petfinder Test Edit - no adoptable pets,(201) 333-3333,NY128,MO,63164.0
4868,10521 Baur Boulevard,,Olivette,US,,,38.6737,-90.3737,St. Louis County Animal Control,314-615-0650,MO52,MO,63132.0
4869,P.O. Box 190523,,Saint Louis,US,info@eskierescuestl.org,,38.6737,-90.3737,American Eskimo Rescue St. Louis,(314) 647-1112,MO46,MO,63132.0
4870,,,Washington,US,dog-saver@hotmail.com,,38.5374,-91.0125,Dog Saver,(636) 667-0295,MO538,MO,63090.0
4871,996 Missouri Avenue,Unit C,Saint Robert,US,KittenDivision@gmail.com,,37.8280961,-92.1776664,Kitten Division,573-336-3939,MO628,MO,65584.0
4872,319 Keeth Road,,Crocker,US,lovingpawsadoptioncenter@gmail.com,,37.9478,-92.2626,Loving Paws Adoption Center,573-736-2088,MO529,MO,65452.0
4873,PO Box 25,,Mount Sterling,US,hightailsanimalsanctuary@gmail.org ,,38.3017,-91.6328,High Tails Animal Sanctuary,817-964-7099,MO695,MO,65062.0
4874,2801 Clark Ave.,,Saint Louis,US,Adoption@strayrescue.org,,38.6324,-90.2178,City of St. Louis Animal Care & Control,(314) 771-6121,MO95,MO,63103.0
4875,PO Box 294,,Linn Creek,US,bluemoonsanctuary@yahoo.com,,38.0572,-92.8131,Blue Moon Sanctuary,(573) 317-9385 ,MO51,MO,65052.0
4876,1075 Runabout Drive,,Osage Beach,US,dogwoodshelter@hotmail.com,,38.0172,-92.7426,Dogwood Animal Shelter,573-348-4411,MO121,MO,65020.0
4877,,,St. Louis,US,animalhouse@stlcats.org,,38.6324,-90.2178,Animal House Cat Rescue and Adoption Center,(314) 531-4626,MO574,MO,63103.0
4878,2400 Drilling Service Drive,,Maryland Heights,US,hcountyadoptioncenter@hsmo.org,,38.7216,-90.4477,Humane Society of Missouri-St. Louis County,314-951-1588  ,MO208,MO,63043.0
4879,,,Bourbon,US,SDCSaintBernardRescue@gmail.com,,38.1581,-91.2355,SDC Rescue,573-259-4485,MO626,MO,65441.0
4880,,,Eureka,US,williams_reporting@yahoo.com,,38.5073,-90.6319,Retrievers and Friends of St. Louis,3147507484,MO653,MO,63025.0
4881,P. O. Box 318,,Saint Louis,US,info@catnetwork.org,,38.595,-90.5461,The Cat Network,636/386-PURR  ,MO06,MO,63022.0
4882,1109 Babler Forest Court,,Chesterfield,US,info@seniordogs4seniors.com,,38.6317,-90.6121,Senior Dogs 4 Seniors,(314) 452-3063,MO446,MO,63005.0
4883,616 Big Bear Blvd.,,Columbia,US,staff@cmhspets.org,,38.9888,-92.3127,Central Missouri Humane Society,(573) 443-7387,MO187,MO,65202.0
4884,PO Box 160165,,St. Louis,US,bulldogminion@gmail.com,,38.5814,-90.2634,St. Louis English Bulldog Rescue,,MO634,MO,63116.0
4885,3202 Cherokee Street,,St. Louis,US,adoptions@tenthlifecats.org,,38.5942,-90.2297,Tenth Life Cat Rescue,314-808-2454,MO510,MO,63118.0
4886,,,St. Charles,US,stlchinchillarescue@yahoo.com,,38.7352,-90.6248,St. Louis Chinchilla Rescue,,MO452,MO,63304.0
4887,,,St. Charles,US,luckyk9rescue@gmail.com,,38.7567,-90.5423,"Lucky K9 Rescue - St. Charles, MO",,MO681,MO,63303.0
4888,,,Saint Charles,US,muttsnstuff@yahoo.com,,38.7567,-90.5423,Mutts -n- Stuff,314.306.6888,MO81,MO,63303.0
4889,1099 Pralle Lane,,Saint Charles,US,canines@fiveacresanimalshelter.org,,38.7567,-90.5423,Five Acres Animal Shelter,(636) 949-9918 ,MO107,MO,63303.0
4890,,,Saint Peters,US,pat.keeney@charter.net,,38.7804,-90.6254,Chihuahua Rescue Midwest,,MO565,MO,63376.0
4891,P.O. Box 113,,O'Fallon,US,info@hhsrescue.org,,38.7804,-90.6254,Heartland Humane Society of Missouri,636-922-0569  ,MO49,MO,63376.0
4892,,,Columbia,US,minyamin@yahoo.com,,38.9341,-92.3649,Save A Retriever Network,,MO655,MO,65203.0
4893,,,Pevely,US,hhr.rescuingoldfaithful@gmail.com,,38.2886,-90.4289,Harter's Hospice Rescue,,MO704,MO,63070.0
4894,PO BOX 30051,,Columbia,US,boonecountyanimalcare@gmail.com,,38.9341,-92.3649,Boone County Animal Care,,MO632,MO,65203.0
4895,4850 Mid Rivers Mall Drive,,Saint Peters,US,Pets@sccmo.org,,38.7804,-90.6254,St. Charles County Pet Adoption Center,(636) 949-7387,MO200,MO,63376.0
4896,22376 State Highway 6,,Kirksville,US,adairhumanesociety@yahoo.com,,40.1978,-92.5796,Adair County Humane Society,(660) 665-8038,MO60,MO,63501.0
4897,PO Box 206,,Kirksville,US,fodr06@yahoo.com,,40.1978,-92.5796,Field of Dreams Rescue,(660) 342-6023,MO382,MO,63501.0
4898,,,O Fallon,US,sues.sweeties@gmail.com,,38.7989,-90.7166,Sue's Sweeties,(314) 330-8445,MO710,MO,63366.0
4899,,,O'Fallon,US,vettech031309@live.com,,38.7989,-90.7166,Stepping Stone Bully Rescue,,MO643,MO,63366.0
4900,2134 Hunn rd,,Foristell,US,nttsars@yahoo.com,,38.799,-90.9171,No Time To Spare Animal Rescue and Sanctuary,816-465-2686,MO647,MO,63348.0
4901,314 Coleman Drive,,Warrenton,US,bklingler@warrenton-mo.org,,38.8082,-91.1552,Warrenton Animal Shelter,(636) 456-8707,MO431,MO,63383.0
4902,P.O. Box 122,,Warrenton,US,startingover@centurytel.net,,38.8082,-91.1552,Animal Welfare Association of Warren County(AWA),636-297-0486,MO127,MO,63383.0
4903,915 Benton Street,,Montgomery City,US,projectpreciouspaws@hotmail.com,,38.9839,-91.5088,Montgomery City Animal Shelter/Project Precious Paws,1-573-310-4979,MO556,MO,63361.0
4904,4287 Hwy 47 West,,Hawk Point,US,shelter@pals-pets.com,,38.9729,-91.1383,"PALS Animal Shelter of Lincoln County, Missouri",636-338-1818  ,MO26,MO,63349.0
4905,P.O. Box 13243,,Saint Louis,US,adopt@gatewaypets.com,,38.5942,-90.2297,Gateway Pet Guardians,(314) 664-7398,MO286,MO,63118.0
4906,,,Barnhart,US,krishaus@sbcglobal.net,,38.3376,-90.4391,Advocates4Animals,,MO675,MO,63012.0
4907,,,Saint Peters,US,felinefriendsofmo@gmail.com,,38.7804,-90.6254,Feline Friends of Missouri Inc.,,MO341,MO,63376.0
4908,,,St. Louis,US,needypawsstl@gmail.com,,38.5232,-90.2959,Needy Paws Rescue,,MO652,MO,63125.0
4909,3624 St Gregory Ln.,,St. Ann,US,stanimalpetadoptions@gmail.com,,38.7261,-90.3859,St. Animal Pet Adoptions,(314) 852-8820,MO659,MO,63074.0
4910,,,Branson,US,pawsandhandsunited@gmail.com,,36.6444,-93.2252,Paws and Hands United,417-332-7557,MO638,MO,65616.0
4911,,,Springfield,US,kellersmom@hotmail.com,,37.1708,-93.3035,Missouri/Kansas IG Rescue,,MO306,MO,65807.0
4912,1328 West Sunshine St,,Springfield,US,carerescue@yahoo.com,,37.1708,-93.3035,C.A.R.E. Animal Rescue,,MO440,MO,65807.0
4913,2016 S Arlington Terrace,,Springfield,US,AlaneGreyhound@gmail.com,,37.1629,-93.252,Greyhound Pet Adoption - Springfield MO,417-883-8156,MO14,MO,65804.0
4914,,,Springfield,US,rescueonespringfield@gmail.com,,37.1629,-93.252,Rescue One,,MO633,MO,65804.0
4915,,,Springfield,US,whiskers.fund@gmail.com,,37.1629,-93.252,Watching Over Whiskers,(417) 324-4486,MO711,MO,65804.0
4916,,,Springfield,US,theloveofK9s@yahoo.com,,37.1299,-93.3013,4 The Love of K9s,,MO222,MO,65810.0
4917,2012 W. Garton Rd.,"Ozark, MO",Nixa,US,route66rescue@yahoo.com,,37.0467,-93.2897,Route 66 Rescue Inc.,(417) 581-6666,MO562,MO,65714.0
4918,,,Warsaw,US,riverhillrescue@yahoo.com,,38.1167,-93.2756,River Hill Animal Rescue,,MO383,MO,65355.0
4919,PO Box 1274,,O'Fallon,US,adopt@allpawsrescue.info,,38.7989,-90.7166,All Paws Rescue,636-288-2999,MO199,MO,63366.0
4920,,,Cabool,US,shannonscompanions@gmail.com,,37.1239,-92.1011,Shannon's Companions,417-554-3244,MO697,MO,65689.0
4921,,,O'Fallon,US,StrayandOrphanedAnimalrescue@gmail.com,,38.7989,-90.7166,SOAR-Stray and Orphaned Animal Rescue,(951) 205-0626,MO380,MO,63366.0
4922,P O Box 383,,Cabool,US,OzarkHavenRescue@yahoo.com,,37.1239,-92.1011,Ozark Haven Rescue,Email contact please,MO401,MO,65689.0
4923,,,Seymour,US,jrose_w@yahoo.com,,37.198,-92.9143,Lost Tails Animal Rescue,417-840-7426 ,MO333,MO,65746.0
4924,,,Lebanon,US,AdoptionCoordinator.PPLMO@gmail.com,,37.6757,-92.664,"Pound Pullers of Lebanon, MO, Inc",(417) 718-8956,MO683,MO,65536.0
4925,,,Lexington,US,Lexingtonsaveanimals@yahoo.com,,39.1456,-93.8453,Friends of the Friendless Animal Rescue Group,816-200-9571,MO320,MO,64067.0
4926,,,Marshall,US,marshallanimalshelter@yahoo.com,,39.1161,-93.1993,Saline Animal League,660-831-0420  ,MO16,MO,65340.0
4927,PO Box 2494,,Sedalia,US,petslive@iland.net,,38.6961,-93.2419,animalFAIR (Foundation for Animals In Risk),660-826-5680,MO244,MO,65301.0
4928,1300 S Broadway,,Oak Grove,US,mkeedwell@cityofoakgrove.com,,38.9978,-94.1345,City of Oak Grove Animal Control,,MO698,MO,64075.0
4929,,,Green Ridge,US,Petslive03@gmail.com,,38.6201,-93.4088,Windy Hill Dog Haven,,MO696,MO,65332.0
4930,,,Grain Valley ,US,jsparks@grainvalleypolice.org,,39.0218,-94.2036,Grain Valley Animal Control ,(816) 847-6264,MO707,MO,64029.0
4931,,,Fayette,US,arffmorescue@gmail.com,,39.1401,-92.6713,"ARFF MO-Animal Responsibility for Fayette, MO",660-248-2733,MO582,MO,65248.0
4932,10312 East 63rd Street,,Raytown,US,info@marqKC.org,,39.0167,-94.4589,Midwest Animal Resq,(816) 919-1364,MO67,MO,64133.0
4933,,,Birch Tree,US,thistle88@centurytel.net,,36.9914,-91.4929,Thistle Hill Rescue,573-953-0523,MO196,MO,65438.0
4934,PO Box 14336,,Springfield,US,sara@havaheartrescue.org,,37.1962,-93.2861,HavaHeart Rescue,4174140851,MO700,MO,65814.0
4935,PO Box 8824,,Springfield,US,BSROzarks@gmail.com,,37.2153,-93.2981,Boxer/Schnauzer Rescue of the Ozarks,417-988-4441  ,MO392,MO,65801.0
4936,3161 W. Norton Road,,Springfield,US,sdavis@hsswmo.org,,37.2403,-93.291,Humane Society of SW Missouri,4178332526,MO705,MO,65803.0
4937,1649 East 562nd Road,,Brighton,US,anmlhaven@gmail.com,,37.4581,-93.3472,Eden Animal Haven,417-399-4159,MO613,MO,65617.0
4938,,,Overland,US,centralaussierescue@gmail.com,,38.7043,-90.363,Central Aussie Rescue and Support,,MO662,MO,63114.0
4939,,,Shell Knob,US,sheltieshackrescue@gmail.com,,36.6319,-93.6346,Sheltie Shack Rescue,(417) 858-8581,MO706,MO,65747.0
4940,,,O'Fallon,US,kidseverywhere@msn.com,,38.7989,-90.7166,New Beginnings Cat and Dog Rescue,(314) 603-3882,MO430,MO,63366.0
4941,,,Bridgeton,US,info@aaprescue.org,,38.7509,-90.4143,All About Paws,,MO573,MO,63044.0
4942,,,Bridgeton,US,felinesforever@hotmail.com,,38.7509,-90.4143,Felines Forever,(314) 707-0795,MO349,MO,63044.0
4943,,,Pacific,US,Veronicamaria781@yahoo.com,,38.4834,-90.7631,Home 2 Home Canine Orphanage,,MO669,MO,63069.0
4944,,,Union,US,longmeadowrescueranch@hsmo.org,,38.4362,-91.02,Humane Society of Missouri-Longmeadow Rescue Ranch,(636) 583-8759,MO209,MO,63084.0
4945,1222 West Main St.,,Union,US,jean@fchsmo.org,,38.4362,-91.02,Franklin County Humane Society,(636) 583-4300,MO102,MO,63084.0
4946,,,St. Clair,US,kvet1004@gmail.com,,38.3391,-90.9688,Hootie's Rescue Haven,314-766-8336,MO679,MO,63077.0
4947,PO Box 6971,,Jefferson City,US,peoplehelpingpaws@yahoo.com,,38.5767,-92.1733,People Helping Paws,,MO586,MO,65102.0
4948,301 Emma Lane,,Sullivan,US,,,38.2543,-91.1338,Sullivan Animal Pound,573-468-8001,MO572,MO,63080.0
4949,255 Critter Trail,,Hollister,US,Sherry.Simpson@lpha.mo.gov,,36.6239,-93.2085,Taney County Animal Care and Control,(417) 332-0172,MO324,MO,65672.0
4950,5358 S. Hwy. 19,P.O. Box 565,Salem,US,topaz3@embarqmail.com,,37.6402,-91.5378,Dent County Animal Welfare Society,573-308-6365 ,MO227,MO,65560.0
4951,PO Box 1981,,Rolla,US,info@pcawl.org,,37.947,-91.7604,Phelps County Animal Welfare League,573-426-4043 ,MO351,MO,65402.0
4952,P.O. Box 345,,Mountain Grove,US,nance7@centurytel.net,,37.38,-92.3667,Wright Way Animal Compassion Assn,417-259-0073,MO514,MO,65711.0
4953,P O Box 245,,Crane,US,jempetrescue@yahoo.com,,36.9075,-93.5711,J.E.M. Pet Rescue,,MO314,MO,65633.0
4954,102 Washboard Hollow Rd,P O Box 588,Reeds Spring,US,pets4u@centurylink.net,,36.931,-93.4964,Tri-Lakes Humane Society,417-272-8113  ,MO18,MO,65737.0
4955,200 South College,PO Box 622,Richmond,US,kramer_julie@sbcglobal.net,,39.2909,-94.0111,Humane Society of Ray County,(816) 504-7843,MO513,MO,64085.0
4956,,,Richmond,US,Karmasrescue@hotmail.com,,39.2909,-94.0111,Karma's Rescue,(816) 509-6006,MO583,MO,64085.0
4957,PO Box 27621,,Saint Louis,US,adoption@loveagolden.com,,38.9388,-90.9198,Love A Golden Rescue,314 963 5232 ,MO69,MO,63362.0
4958,P.O Box  334,4404 S. 82nd Road,Bolivar,US,goingtothedogs1@windstream.net,,37.6084,-93.4118,Polk County Humane Society,417-777-DOGS (3647),MO43,MO,65613.0
4959,2835 West Randolph,,Saint Charles,US,Info@shelter-friends.com,,38.8004,-90.5059,City of St. Charles Animal Control,636-949-3395   ,MO424,MO,63301.0
4960,,,Hazelwood,US,mominpinrescue@gmail.com,,38.7793,-90.3677,Mo Min Pin Rescue,,MO708,MO,63042.0
4961,2002 E. Division,P O Box 9,Bolivar,US,animal@bolivarpolice.org,,37.6084,-93.4118,City of Bolivar Animal Pound,(417) 328-5896,MO444,MO,65613.0
4962,206 Hummingbird Lane,,Lonedell,US,spayapet@yahoo.com,,38.2887,-90.8095,Pet Rescue Services,(636) 629-8781,MO426,MO,63060.0
4963,PO Box 106043,,Jefferson City,US,journeyhomegsd@gmail.com,,38.5767,-92.1733,Journey Home German Shepherd Dog Rescue,,MO673,MO,65110.0
4964,P. O. Box 190816,http://www.corgirescuestlouis.org,Saint Louis,US,information@corgirescuestlouis.org,,38.5889,-90.3534,Faery Tails Corgi Rescue of St. Louis Inc.,573-243-4955,MO70,MO,63119.0
4965,PO Box 35,,New Bloomfield,US,CHAS@callawayhillsstable.com,,38.7201,-92.0897,Callaway Hills Animal Shelter,573-896-4049,MO133,MO,65063.0
4966,P.O. Box 493,,Independence,US,rescue@animalsbestfriends.org,,39.0911,-94.4153,Animals Best Friends,email only please  ,MO158,MO,64051.0
4967,PO Box 1442,,Kansas City,US,info@furrykidsrefuge.org,,39.0167,-94.4589,Furry Kids Refuge,email only please,MO316,MO,64133.0
4968,P.O. Box 520798,,Independence,US,email@tarasdream.org,,39.0744,-94.4511,The Animal Rescue Alliance (T.A.R.A.),,MO176,MO,64052.0
4969,4400 Raytown Rd,,Kansas City,US,adoptions@kcmo.org,,39.0462,-94.4982,KC Pet Project,(816) 513-9821,MO579,MO,64129.0
4970,,,Kansas City,US,mprvols@googlegroups.com,,39.0578,-94.5927,Missouri Pit Bull Rescue,Please e-mail only,MO122,MO,64111.0
4971,,,Kansas City,US,cohadoptions@gmail.com,,39.1017,-94.5885,Chain of Hope,(816) 221-8080,MO541,MO,64105.0
4972,,,Chesterfield,US,laurasafron@yahoo.com,,38.6463,-90.5371,Hope 4 Paws Rescue,(314) 564-2078,MO712,MO,63017.0
4973,1307 North Washington Street,PO Box 778,Clinton,US,clintonanimalshelter@yahoo.com,,38.3696,-93.7679,Clinton Animal Shelter,(660) 885-7999  ,MO294,MO,64735.0
4974,PO Box 11231,,Kansas City,US,kristen@homes4paws.com,,39.1985,-94.521,Homes 4 Paws,8163325438 ,MO649,MO,64119.0
4975,332 E Arthur St,,Liberty,US,supportaferret@iamferret.org,,39.2452,-94.4283,I Am Ferret,,MO617,MO,64068.0
4976,,,Hamilton,US,allendebb@yahoo.com,,39.742,-93.9978,"Against All Odds Animal ResQ, Inc.",(816) 564-6491,MO536,MO,64644.0
4977,29205 Highway 11 South,,Brookfield,US,linncountyhs@yahoo.com,,39.7845,-93.069,Animal Shelter Of Linn County,(660) 258-3322,MO201,MO,64628.0
